search_id,catalog_slug,status,http_status,record_count,total_count,duration_ms,json_path,markdown_path,raw_path
HDAT-0017,healthdata_gov,succeeded,200,100,,1121,runs\2026-06-07_18-02-40_MDT\catalogs\healthdata_gov\HDAT-0017_lyme-disease-rural-populations\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\healthdata_gov\HDAT-0017_lyme-disease-rural-populations\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\healthdata_gov\HDAT-0017_lyme-disease-rural-populations\raw\page_0001.json
HDAT-0018,healthdata_gov,succeeded,200,100,,1022,runs\2026-06-07_18-02-40_MDT\catalogs\healthdata_gov\HDAT-0018_lyme-disease-underserved-communities\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\healthdata_gov\HDAT-0018_lyme-disease-underserved-communities\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\healthdata_gov\HDAT-0018_lyme-disease-underserved-communities\raw\page_0001.json
HDAT-0019,healthdata_gov,succeeded,200,100,,1044,runs\2026-06-07_18-02-40_MDT\catalogs\healthdata_gov\HDAT-0019_lyme-disease-social-vulnerability\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\healthdata_gov\HDAT-0019_lyme-disease-social-vulnerability\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\healthdata_gov\HDAT-0019_lyme-disease-social-vulnerability\raw\page_0001.json
HDAT-0020,healthdata_gov,succeeded,200,100,,1028,runs\2026-06-07_18-02-40_MDT\catalogs\healthdata_gov\HDAT-0020_lyme-disease-health-disparities\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\healthdata_gov\HDAT-0020_lyme-disease-health-disparities\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\healthdata_gov\HDAT-0020_lyme-disease-health-disparities\raw\page_0001.json
NIHR-0001,nih_reporter,succeeded,200,100,,1158,runs\2026-06-07_18-02-40_MDT\catalogs\nih_reporter\NIHR-0001_lyme-disease\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\nih_reporter\NIHR-0001_lyme-disease\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\nih_reporter\NIHR-0001_lyme-disease\raw\page_0001.json
NIHR-0002,nih_reporter,succeeded,200,100,,1055,runs\2026-06-07_18-02-40_MDT\catalogs\nih_reporter\NIHR-0002_lyme-borreliosis\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\nih_reporter\NIHR-0002_lyme-borreliosis\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\nih_reporter\NIHR-0002_lyme-borreliosis\raw\page_0001.json
NIHR-0003,nih_reporter,succeeded,200,100,,1082,runs\2026-06-07_18-02-40_MDT\catalogs\nih_reporter\NIHR-0003_borrelia-burgdorferi\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\nih_reporter\NIHR-0003_borrelia-burgdorferi\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\nih_reporter\NIHR-0003_borrelia-burgdorferi\raw\page_0001.json
NIHR-0004,nih_reporter,succeeded,200,2,,493,runs\2026-06-07_18-02-40_MDT\catalogs\nih_reporter\NIHR-0004_borrelia-mayonii\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\nih_reporter\NIHR-0004_borrelia-mayonii\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\nih_reporter\NIHR-0004_borrelia-mayonii\raw\page_0001.json
NIHR-0005,nih_reporter,succeeded,200,4,,561,runs\2026-06-07_18-02-40_MDT\catalogs\nih_reporter\NIHR-0005_borrelia-miyamotoi\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\nih_reporter\NIHR-0005_borrelia-miyamotoi\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\nih_reporter\NIHR-0005_borrelia-miyamotoi\raw\page_0001.json
NIHR-0006,nih_reporter,succeeded,200,100,,1117,runs\2026-06-07_18-02-40_MDT\catalogs\nih_reporter\NIHR-0006_tickborne-disease\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\nih_reporter\NIHR-0006_tickborne-disease\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\nih_reporter\NIHR-0006_tickborne-disease\raw\page_0001.json
NIHR-0007,nih_reporter,succeeded,200,51,,902,runs\2026-06-07_18-02-40_MDT\catalogs\nih_reporter\NIHR-0007_blacklegged-tick\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\nih_reporter\NIHR-0007_blacklegged-tick\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\nih_reporter\NIHR-0007_blacklegged-tick\raw\page_0001.json
NIHR-0008,nih_reporter,succeeded,200,32,,782,runs\2026-06-07_18-02-40_MDT\catalogs\nih_reporter\NIHR-0008_lyme-disease-diagnosis\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\nih_reporter\NIHR-0008_lyme-disease-diagnosis\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\nih_reporter\NIHR-0008_lyme-disease-diagnosis\raw\page_0001.json
NIHR-0009,nih_reporter,succeeded,200,0,,365,runs\2026-06-07_18-02-40_MDT\catalogs\nih_reporter\NIHR-0009_diagnostic-delay-lyme-disease\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\nih_reporter\NIHR-0009_diagnostic-delay-lyme-disease\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\nih_reporter\NIHR-0009_diagnostic-delay-lyme-disease\raw\page_0001.json
NIHR-0010,nih_reporter,succeeded,200,0,,373,runs\2026-06-07_18-02-40_MDT\catalogs\nih_reporter\NIHR-0010_delayed-diagnosis-tickborne-disease\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\nih_reporter\NIHR-0010_delayed-diagnosis-tickborne-disease\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\nih_reporter\NIHR-0010_delayed-diagnosis-tickborne-disease\raw\page_0001.json
NIHR-0011,nih_reporter,succeeded,200,1,,435,runs\2026-06-07_18-02-40_MDT\catalogs\nih_reporter\NIHR-0011_lyme-disease-misdiagnosis\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\nih_reporter\NIHR-0011_lyme-disease-misdiagnosis\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\nih_reporter\NIHR-0011_lyme-disease-misdiagnosis\raw\page_0001.json
NIHR-0012,nih_reporter,succeeded,200,0,,388,runs\2026-06-07_18-02-40_MDT\catalogs\nih_reporter\NIHR-0012_lyme-disease-differential-diagnosis\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\nih_reporter\NIHR-0012_lyme-disease-differential-diagnosis\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\nih_reporter\NIHR-0012_lyme-disease-differential-diagnosis\raw\page_0001.json
NIHR-0013,nih_reporter,succeeded,200,67,,947,runs\2026-06-07_18-02-40_MDT\catalogs\nih_reporter\NIHR-0013_lyme-disease-treatment\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\nih_reporter\NIHR-0013_lyme-disease-treatment\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\nih_reporter\NIHR-0013_lyme-disease-treatment\raw\page_0001.json
NIHR-0014,nih_reporter,succeeded,200,7,,554,runs\2026-06-07_18-02-40_MDT\catalogs\nih_reporter\NIHR-0014_doxycycline-lyme-disease\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\nih_reporter\NIHR-0014_doxycycline-lyme-disease\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\nih_reporter\NIHR-0014_doxycycline-lyme-disease\raw\page_0001.json
NIHR-0015,nih_reporter,succeeded,200,1,,426,runs\2026-06-07_18-02-40_MDT\catalogs\nih_reporter\NIHR-0015_amoxicillin-lyme-disease\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\nih_reporter\NIHR-0015_amoxicillin-lyme-disease\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\nih_reporter\NIHR-0015_amoxicillin-lyme-disease\raw\page_0001.json
NIHR-0016,nih_reporter,succeeded,200,5,,623,runs\2026-06-07_18-02-40_MDT\catalogs\nih_reporter\NIHR-0016_lyme-disease-climate\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\nih_reporter\NIHR-0016_lyme-disease-climate\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\nih_reporter\NIHR-0016_lyme-disease-climate\raw\page_0001.json
NIHR-0017,nih_reporter,succeeded,200,2,,490,runs\2026-06-07_18-02-40_MDT\catalogs\nih_reporter\NIHR-0017_tick-habitat\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\nih_reporter\NIHR-0017_tick-habitat\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\nih_reporter\NIHR-0017_tick-habitat\raw\page_0001.json
NIHR-0018,nih_reporter,succeeded,200,0,,350,runs\2026-06-07_18-02-40_MDT\catalogs\nih_reporter\NIHR-0018_blacklegged-tick-habitat\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\nih_reporter\NIHR-0018_blacklegged-tick-habitat\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\nih_reporter\NIHR-0018_blacklegged-tick-habitat\raw\page_0001.json
NIHR-0019,nih_reporter,succeeded,200,17,,701,runs\2026-06-07_18-02-40_MDT\catalogs\nih_reporter\NIHR-0019_lyme-disease-research-grant\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\nih_reporter\NIHR-0019_lyme-disease-research-grant\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\nih_reporter\NIHR-0019_lyme-disease-research-grant\raw\page_0001.json
NIHR-0020,nih_reporter,succeeded,200,6,,666,runs\2026-06-07_18-02-40_MDT\catalogs\nih_reporter\NIHR-0020_lyme-disease-clinical-trial\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\nih_reporter\NIHR-0020_lyme-disease-clinical-trial\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\nih_reporter\NIHR-0020_lyme-disease-clinical-trial\raw\page_0001.json
NLCD-0001,usgs_annual_nlcd,succeeded,200,0,,1597,runs\2026-06-07_18-02-40_MDT\catalogs\usgs_annual_nlcd\NLCD-0001_annual-land-cover\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\usgs_annual_nlcd\NLCD-0001_annual-land-cover\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\usgs_annual_nlcd\NLCD-0001_annual-land-cover\raw\page_0001.html
NLCD-0002,usgs_annual_nlcd,succeeded,200,0,,1543,runs\2026-06-07_18-02-40_MDT\catalogs\usgs_annual_nlcd\NLCD-0002_forest-cover-percentage\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\usgs_annual_nlcd\NLCD-0002_forest-cover-percentage\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\usgs_annual_nlcd\NLCD-0002_forest-cover-percentage\raw\page_0001.html
NLCD-0003,usgs_annual_nlcd,succeeded,200,0,,1509,runs\2026-06-07_18-02-40_MDT\catalogs\usgs_annual_nlcd\NLCD-0003_developed-land-percentage\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\usgs_annual_nlcd\NLCD-0003_developed-land-percentage\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\usgs_annual_nlcd\NLCD-0003_developed-land-percentage\raw\page_0001.html
NLCD-0004,usgs_annual_nlcd,succeeded,200,0,,1705,runs\2026-06-07_18-02-40_MDT\catalogs\usgs_annual_nlcd\NLCD-0004_forest-edge-density\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\usgs_annual_nlcd\NLCD-0004_forest-edge-density\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\usgs_annual_nlcd\NLCD-0004_forest-edge-density\raw\page_0001.html
NLCD-0005,usgs_annual_nlcd,succeeded,200,0,,1454,runs\2026-06-07_18-02-40_MDT\catalogs\usgs_annual_nlcd\NLCD-0005_land-cover-change\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\usgs_annual_nlcd\NLCD-0005_land-cover-change\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\usgs_annual_nlcd\NLCD-0005_land-cover-change\raw\page_0001.html
NLCD-0006,usgs_annual_nlcd,succeeded,200,0,,1691,runs\2026-06-07_18-02-40_MDT\catalogs\usgs_annual_nlcd\NLCD-0006_impervious-surface-percentage\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\usgs_annual_nlcd\NLCD-0006_impervious-surface-percentage\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\usgs_annual_nlcd\NLCD-0006_impervious-surface-percentage\raw\page_0001.html
NLCD-0007,usgs_annual_nlcd,succeeded,200,0,,1606,runs\2026-06-07_18-02-40_MDT\catalogs\usgs_annual_nlcd\NLCD-0007_habitat-fragmentation\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\usgs_annual_nlcd\NLCD-0007_habitat-fragmentation\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\usgs_annual_nlcd\NLCD-0007_habitat-fragmentation\raw\page_0001.html
NLCD-0008,usgs_annual_nlcd,succeeded,200,0,,1454,runs\2026-06-07_18-02-40_MDT\catalogs\usgs_annual_nlcd\NLCD-0008_county-zonal-statistics\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\usgs_annual_nlcd\NLCD-0008_county-zonal-statistics\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\usgs_annual_nlcd\NLCD-0008_county-zonal-statistics\raw\page_0001.html
NNDSS-0001,cdc_nndss_weekly,succeeded,200,100,5000,1439,runs\2026-06-07_18-02-40_MDT\catalogs\cdc_nndss_weekly\NNDSS-0001_lyme-disease\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\cdc_nndss_weekly\NNDSS-0001_lyme-disease\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\cdc_nndss_weekly\NNDSS-0001_lyme-disease\raw\page_0001.json
NNDSS-0002,cdc_nndss_weekly,succeeded,200,100,5000,1294,runs\2026-06-07_18-02-40_MDT\catalogs\cdc_nndss_weekly\NNDSS-0002_babesiosis\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\cdc_nndss_weekly\NNDSS-0002_babesiosis\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\cdc_nndss_weekly\NNDSS-0002_babesiosis\raw\page_0001.json
NNDSS-0003,cdc_nndss_weekly,succeeded,200,100,5000,1523,runs\2026-06-07_18-02-40_MDT\catalogs\cdc_nndss_weekly\NNDSS-0003_anaplasmosis-and-ehrlichiosis\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\cdc_nndss_weekly\NNDSS-0003_anaplasmosis-and-ehrlichiosis\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\cdc_nndss_weekly\NNDSS-0003_anaplasmosis-and-ehrlichiosis\raw\page_0001.json
NNDSS-0004,cdc_nndss_weekly,succeeded,200,100,5000,1499,runs\2026-06-07_18-02-40_MDT\catalogs\cdc_nndss_weekly\NNDSS-0004_powassan-virus-disease\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\cdc_nndss_weekly\NNDSS-0004_powassan-virus-disease\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\cdc_nndss_weekly\NNDSS-0004_powassan-virus-disease\raw\page_0001.json
NNDSS-0005,cdc_nndss_weekly,succeeded,200,100,5000,1666,runs\2026-06-07_18-02-40_MDT\catalogs\cdc_nndss_weekly\NNDSS-0005_spotted-fever-rickettsiosis\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\cdc_nndss_weekly\NNDSS-0005_spotted-fever-rickettsiosis\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\cdc_nndss_weekly\NNDSS-0005_spotted-fever-rickettsiosis\raw\page_0001.json
NNDSS-0006,cdc_nndss_weekly,succeeded,200,100,5000,1487,runs\2026-06-07_18-02-40_MDT\catalogs\cdc_nndss_weekly\NNDSS-0006_tularemia\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\cdc_nndss_weekly\NNDSS-0006_tularemia\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\cdc_nndss_weekly\NNDSS-0006_tularemia\raw\page_0001.json
NNDSS-0007,cdc_nndss_weekly,succeeded,200,100,5000,1560,runs\2026-06-07_18-02-40_MDT\catalogs\cdc_nndss_weekly\NNDSS-0007_tickborne-disease-comparison\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\cdc_nndss_weekly\NNDSS-0007_tickborne-disease-comparison\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\cdc_nndss_weekly\NNDSS-0007_tickborne-disease-comparison\raw\page_0001.json
NNDSS-0008,cdc_nndss_weekly,succeeded,200,100,5000,1566,runs\2026-06-07_18-02-40_MDT\catalogs\cdc_nndss_weekly\NNDSS-0008_provisional-versus-finalized-counts\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\cdc_nndss_weekly\NNDSS-0008_provisional-versus-finalized-counts\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\cdc_nndss_weekly\NNDSS-0008_provisional-versus-finalized-counts\raw\page_0001.json
NOAA-0001,noaa_cdo,succeeded,200,100,,10254,runs\2026-06-07_18-02-40_MDT\catalogs\noaa_cdo\NOAA-0001_daily-maximum-temperature\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\noaa_cdo\NOAA-0001_daily-maximum-temperature\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\noaa_cdo\NOAA-0001_daily-maximum-temperature\raw\page_0001.json
NOAA-0002,noaa_cdo,succeeded,200,100,,16789,runs\2026-06-07_18-02-40_MDT\catalogs\noaa_cdo\NOAA-0002_daily-minimum-temperature\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\noaa_cdo\NOAA-0002_daily-minimum-temperature\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\noaa_cdo\NOAA-0002_daily-minimum-temperature\raw\page_0001.json
NOAA-0003,noaa_cdo,succeeded,200,1,,6180,runs\2026-06-07_18-02-40_MDT\catalogs\noaa_cdo\NOAA-0003_daily-average-temperature\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\noaa_cdo\NOAA-0003_daily-average-temperature\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\noaa_cdo\NOAA-0003_daily-average-temperature\raw\page_0001.json
NOAA-0004,noaa_cdo,succeeded,200,100,,29337,runs\2026-06-07_18-02-40_MDT\catalogs\noaa_cdo\NOAA-0004_daily-precipitation\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\noaa_cdo\NOAA-0004_daily-precipitation\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\noaa_cdo\NOAA-0004_daily-precipitation\raw\page_0001.json
NOAA-0005,noaa_cdo,succeeded,200,100,,22507,runs\2026-06-07_18-02-40_MDT\catalogs\noaa_cdo\NOAA-0005_snowfall\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\noaa_cdo\NOAA-0005_snowfall\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\noaa_cdo\NOAA-0005_snowfall\raw\page_0001.json
NOAA-0006,noaa_cdo,succeeded,200,100,,16022,runs\2026-06-07_18-02-40_MDT\catalogs\noaa_cdo\NOAA-0006_snow-depth\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\noaa_cdo\NOAA-0006_snow-depth\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\noaa_cdo\NOAA-0006_snow-depth\raw\page_0001.json
NOAA-0007,noaa_cdo,succeeded,200,1,,605,runs\2026-06-07_18-02-40_MDT\catalogs\noaa_cdo\NOAA-0007_heating-degree-days\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\noaa_cdo\NOAA-0007_heating-degree-days\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\noaa_cdo\NOAA-0007_heating-degree-days\raw\page_0001.json
NOAA-0008,noaa_cdo,succeeded,200,1,,621,runs\2026-06-07_18-02-40_MDT\catalogs\noaa_cdo\NOAA-0008_cooling-degree-days\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\noaa_cdo\NOAA-0008_cooling-degree-days\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\noaa_cdo\NOAA-0008_cooling-degree-days\raw\page_0001.json
NOAA-0009,noaa_cdo,succeeded,200,1,,682,runs\2026-06-07_18-02-40_MDT\catalogs\noaa_cdo\NOAA-0009_monthly-temperature-normals\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\noaa_cdo\NOAA-0009_monthly-temperature-normals\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\noaa_cdo\NOAA-0009_monthly-temperature-normals\raw\page_0001.json
NOAA-0010,noaa_cdo,succeeded,200,1,,529,runs\2026-06-07_18-02-40_MDT\catalogs\noaa_cdo\NOAA-0010_monthly-precipitation-normals\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\noaa_cdo\NOAA-0010_monthly-precipitation-normals\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\noaa_cdo\NOAA-0010_monthly-precipitation-normals\raw\page_0001.json
NOAA-0011,noaa_cdo,succeeded,200,100,,6461,runs\2026-06-07_18-02-40_MDT\catalogs\noaa_cdo\NOAA-0011_freeze-threshold-context\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\noaa_cdo\NOAA-0011_freeze-threshold-context\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\noaa_cdo\NOAA-0011_freeze-threshold-context\raw\page_0001.json
NOAA-0012,noaa_cdo,succeeded,200,1,,2217,runs\2026-06-07_18-02-40_MDT\catalogs\noaa_cdo\NOAA-0012_warm-season-onset\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\noaa_cdo\NOAA-0012_warm-season-onset\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\noaa_cdo\NOAA-0012_warm-season-onset\raw\page_0001.json
NOAA-0013,noaa_cdo,succeeded,200,100,,11768,runs\2026-06-07_18-02-40_MDT\catalogs\noaa_cdo\NOAA-0013_precipitation-anomaly\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\noaa_cdo\NOAA-0013_precipitation-anomaly\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\noaa_cdo\NOAA-0013_precipitation-anomaly\raw\page_0001.json
NOAA-0014,noaa_cdo,succeeded,200,1,,2213,runs\2026-06-07_18-02-40_MDT\catalogs\noaa_cdo\NOAA-0014_temperature-anomaly\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\noaa_cdo\NOAA-0014_temperature-anomaly\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\noaa_cdo\NOAA-0014_temperature-anomaly\raw\page_0001.json
NOAA-0015,noaa_cdo,succeeded,200,100,,1032,runs\2026-06-07_18-02-40_MDT\catalogs\noaa_cdo\NOAA-0015_station-coverage-inventory\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\noaa_cdo\NOAA-0015_station-coverage-inventory\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\noaa_cdo\NOAA-0015_station-coverage-inventory\raw\page_0001.json
PMC-0001,pubmed_central,succeeded,200,0,0,247,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed_central\PMC-0001_lyme-disease-systematic-review\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed_central\PMC-0001_lyme-disease-systematic-review\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed_central\PMC-0001_lyme-disease-systematic-review\raw\page_0001.json
PMC-0002,pubmed_central,succeeded,200,0,0,244,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed_central\PMC-0002_lyme-disease-randomized-trial\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed_central\PMC-0002_lyme-disease-randomized-trial\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed_central\PMC-0002_lyme-disease-randomized-trial\raw\page_0001.json
PMC-0003,pubmed_central,succeeded,200,0,0,373,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed_central\PMC-0003_lyme-disease-cohort-study\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed_central\PMC-0003_lyme-disease-cohort-study\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed_central\PMC-0003_lyme-disease-cohort-study\raw\page_0001.json
PMC-0004,pubmed_central,succeeded,200,0,0,253,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed_central\PMC-0004_lyme-disease-diagnostic-study\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed_central\PMC-0004_lyme-disease-diagnostic-study\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed_central\PMC-0004_lyme-disease-diagnostic-study\raw\page_0001.json
PMC-0005,pubmed_central,succeeded,200,0,0,311,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed_central\PMC-0005_lyme-disease-clinical-guideline\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed_central\PMC-0005_lyme-disease-clinical-guideline\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed_central\PMC-0005_lyme-disease-clinical-guideline\raw\page_0001.json
PMC-0006,pubmed_central,succeeded,200,0,0,300,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed_central\PMC-0006_lyme-disease-research-grant\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed_central\PMC-0006_lyme-disease-research-grant\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed_central\PMC-0006_lyme-disease-research-grant\raw\page_0001.json
PMC-0007,pubmed_central,succeeded,200,0,0,255,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed_central\PMC-0007_lyme-disease-clinical-trial\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed_central\PMC-0007_lyme-disease-clinical-trial\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed_central\PMC-0007_lyme-disease-clinical-trial\raw\page_0001.json
PMC-0008,pubmed_central,succeeded,200,0,0,385,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed_central\PMC-0008_lyme-disease-patient-reported-outcomes\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed_central\PMC-0008_lyme-disease-patient-reported-outcomes\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed_central\PMC-0008_lyme-disease-patient-reported-outcomes\raw\page_0001.json
PMC-0009,pubmed_central,succeeded,200,21,21,321,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed_central\PMC-0009_lyme-disease-diagnosis\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed_central\PMC-0009_lyme-disease-diagnosis\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed_central\PMC-0009_lyme-disease-diagnosis\raw\page_0001.json
PMC-0010,pubmed_central,succeeded,200,0,0,274,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed_central\PMC-0010_diagnostic-delay-lyme-disease\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed_central\PMC-0010_diagnostic-delay-lyme-disease\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed_central\PMC-0010_diagnostic-delay-lyme-disease\raw\page_0001.json
