Year,State,FIPS,Case_status,Sex,Age_cat_yrs,Frequency
2005,CT,09007,Confirmed,Male,0-19,35
2005,CT,09007,Confirmed,Male,20+,30
2005,CT,09007,Confirmed,Male,Suppressed,2
2005,CT,09007,Confirmed,Female,0-19,16
2005,CT,09007,Confirmed,Female,20+,34
2005,CT,09007,Confirmed,Female,Suppressed,1
2005,CT,09009,Confirmed,Male,0-19,59
2005,CT,09009,Confirmed,Male,20+,41
2005,CT,09009,Confirmed,Female,0-19,38
2005,CT,09009,Confirmed,Female,20+,36
2005,CT,09009,Confirmed,Female,Suppressed,1
2005,CT,09011,Confirmed,Male,0-19,69
2005,CT,09011,Confirmed,Male,20+,90
2005,CT,09011,Confirmed,Male,Suppressed,2
2005,CT,09011,Confirmed,Female,0-19,55
2005,CT,09011,Confirmed,Female,20+,91
2005,CT,09011,Confirmed,Female,Suppressed,3
2005,CT,09011,Confirmed,Suppressed,20+,1
2005,CT,09011,Confirmed,Suppressed,Suppressed,1
2005,CT,09013,Confirmed,Male,0-19,32
2005,CT,09013,Confirmed,Male,20+,35
2005,CT,09013,Confirmed,Male,Suppressed,2
2005,CT,09013,Confirmed,Female,0-19,17
2005,CT,09013,Confirmed,Female,20+,51
2005,CT,09013,Confirmed,Suppressed,0-19,1
2005,CT,09015,Confirmed,Male,0-19,33
2005,CT,09015,Confirmed,Male,20+,60
2005,CT,09015,Confirmed,Female,0-19,32
2005,CT,09015,Confirmed,Female,20+,61
2005,CT,09015,Confirmed,Suppressed,20+,2
2005,CT,09015,Confirmed,Suppressed,Suppressed,1
2005,CT,Unknown,Confirmed,Male,0-19,19
2005,CT,Unknown,Confirmed,Male,20+,14
2005,CT,Unknown,Confirmed,Male,Suppressed,3
2005,CT,Unknown,Confirmed,Female,0-19,7
2005,CT,Unknown,Confirmed,Female,20+,12
2005,CT,Unknown,Confirmed,Female,Suppressed,1
2005,CT,Unknown,Confirmed,Suppressed,0-19,1
2005,DC,11001,Confirmed,Female,20+,5
2005,DC,11001,Confirmed,Suppressed,20+,3
2005,DC,11001,Confirmed,Suppressed,Suppressed,2
2005,DE,10001,Confirmed,Male,0-19,5
2005,DE,10001,Confirmed,Male,20+,35
2005,DE,10001,Confirmed,Female,0-19,7
2005,DE,10001,Confirmed,Female,20+,22
2005,DE,10001,Confirmed,Unknown,0-19,29
2005,DE,10001,Confirmed,Unknown,20+,79
2005,DE,10003,Confirmed,Male,0-19,16
2005,DE,10003,Confirmed,Male,20+,27
2005,DE,10003,Confirmed,Male,Suppressed,1
2005,DE,10003,Confirmed,Female,0-19,10
2005,DE,10003,Confirmed,Female,20+,22
2005,DE,10003,Confirmed,Female,Suppressed,1
2005,DE,10003,Confirmed,Unknown,0-19,39
2005,DE,10003,Confirmed,Unknown,20+,196
2005,DE,10005,Confirmed,Male,0-19,8
2005,DE,10005,Confirmed,Male,20+,17
2005,DE,10005,Confirmed,Male,Suppressed,1
2005,DE,10005,Confirmed,Female,0-19,8
2005,DE,10005,Confirmed,Female,20+,25
2005,DE,10005,Confirmed,Female,Suppressed,1
2005,DE,10005,Confirmed,Unknown,0-19,18
2005,DE,10005,Confirmed,Unknown,20+,27
2005,DE,10005,Confirmed,Unknown,Suppressed,2
2005,DE,Unknown,Confirmed,Female,20+,7
2005,DE,Unknown,Confirmed,Female,Suppressed,1
2005,DE,Unknown,Confirmed,Unknown,0-19,6
2005,DE,Unknown,Confirmed,Unknown,20+,26
2005,DE,Unknown,Confirmed,Unknown,Suppressed,4
2005,DE,Unknown,Confirmed,Suppressed,0-19,4
2005,DE,Unknown,Confirmed,Suppressed,Suppressed,2
2005,FL,12099,Confirmed,Suppressed,Suppressed,5
2005,FL,12115,Confirmed,Suppressed,Suppressed,5
2005,FL,Suppressed,Confirmed,Suppressed,20+,9
2005,FL,Suppressed,Confirmed,Suppressed,Suppressed,26
2005,GA,Suppressed,Confirmed,Suppressed,20+,6
2005,IA,19005,Confirmed,Suppressed,Suppressed,8
2005,IA,19043,Confirmed,Male,Suppressed,5
2005,IA,19103,Confirmed,Male,20+,7
2005,IA,19103,Confirmed,Male,Suppressed,2
2005,IA,19103,Confirmed,Suppressed,20+,3
2005,IA,19103,Confirmed,Suppressed,Suppressed,1
2005,IA,19139,Confirmed,Male,Suppressed,6
2005,IA,19153,Confirmed,Male,Suppressed,5
2005,IA,19163,Confirmed,Male,Suppressed,5
2005,IA,Suppressed,Confirmed,Male,0-19,7
2005,IA,Suppressed,Confirmed,Female,20+,10
2005,IA,Suppressed,Confirmed,Suppressed,Suppressed,30
2005,IL,17031,Confirmed,Male,0-19,8
2005,IL,17031,Confirmed,Male,20+,16
2005,IL,17031,Confirmed,Female,20+,13
2005,IL,17031,Confirmed,Female,Suppressed,4
2005,IL,17031,Confirmed,Suppressed,20+,1
2005,IL,17043,Confirmed,Male,20+,6
2005,IL,17043,Confirmed,Male,Suppressed,3
2005,IL,17043,Confirmed,Suppressed,Suppressed,3
2005,IL,17085,Confirmed,Male,20+,5
2005,IL,17085,Confirmed,Male,Suppressed,2
2005,IL,17085,Confirmed,Female,20+,7
2005,IL,17085,Confirmed,Female,Suppressed,1
2005,IL,17089,Confirmed,Suppressed,Suppressed,5
2005,IL,17111,Confirmed,Suppressed,Suppressed,7
2005,IL,17141,Confirmed,Suppressed,Suppressed,6
2005,IL,17201,Confirmed,Suppressed,Suppressed,5
2005,IL,Suppressed,Confirmed,Male,20+,8
2005,IL,Suppressed,Confirmed,Female,Suppressed,4
2005,IL,Suppressed,Confirmed,Suppressed,20+,4
2005,IL,Suppressed,Confirmed,Suppressed,Suppressed,19
2005,IN,18089,Confirmed,Suppressed,Suppressed,5
2005,IN,18127,Confirmed,Suppressed,Suppressed,5
2005,IN,Suppressed,Confirmed,Male,0-19,5
2005,IN,Suppressed,Confirmed,Female,20+,5
2005,IN,Suppressed,Confirmed,Suppressed,Suppressed,13
2005,MA,25001,Confirmed,Male,0-19,19
2005,MA,25001,Confirmed,Male,20+,93
2005,MA,25001,Confirmed,Male,Suppressed,2
2005,MA,25001,Confirmed,Female,0-19,17
2005,MA,25001,Confirmed,Female,20+,91
2005,MA,25001,Confirmed,Female,Suppressed,1
2005,MA,25001,Confirmed,Suppressed,0-19,2
2005,MA,25001,Confirmed,Suppressed,Suppressed,1
2005,MA,25003,Confirmed,Male,0-19,14
2005,MA,25003,Confirmed,Male,20+,22
2005,MA,25003,Confirmed,Female,20+,25
2005,MA,25003,Confirmed,Female,Suppressed,5
2005,MA,25005,Confirmed,Male,0-19,33
2005,MA,25005,Confirmed,Male,20+,62
2005,MA,25005,Confirmed,Female,0-19,15
2005,MA,25005,Confirmed,Female,20+,37
2005,MA,25007,Confirmed,Male,0-19,6
2005,MA,25007,Confirmed,Male,20+,36
2005,MA,25007,Confirmed,Male,Suppressed,2
2005,MA,25007,Confirmed,Female,0-19,8
2005,MA,25007,Confirmed,Female,20+,33
2005,MA,25007,Confirmed,Female,Suppressed,2
2005,MA,25007,Confirmed,Suppressed,20+,2
2005,MA,25007,Confirmed,Suppressed,Suppressed,2
2005,MA,25009,Confirmed,Male,0-19,58
2005,MA,25009,Confirmed,Male,20+,95
2005,MA,25009,Confirmed,Male,Suppressed,1
2005,MA,25009,Confirmed,Female,0-19,22
2005,MA,25009,Confirmed,Female,20+,83
2005,MA,25011,Confirmed,Male,0-19,6
2005,MA,25011,Confirmed,Male,20+,8
2005,MA,25011,Confirmed,Female,20+,7
2005,MA,25011,Confirmed,Female,Suppressed,2
2005,MA,25013,Confirmed,Male,0-19,24
2005,MA,25013,Confirmed,Male,20+,41
2005,MA,25013,Confirmed,Female,0-19,17
2005,MA,25013,Confirmed,Female,20+,32
2005,MA,25013,Confirmed,Female,Suppressed,3
2005,MA,25013,Confirmed,Suppressed,Suppressed,1
2005,MA,25015,Confirmed,Male,0-19,14
2005,MA,25015,Confirmed,Male,20+,23
2005,MA,25015,Confirmed,Female,20+,28
2005,MA,25015,Confirmed,Female,Suppressed,3
2005,MA,25017,Confirmed,Male,0-19,89
2005,MA,25017,Confirmed,Male,20+,155
2005,MA,25017,Confirmed,Male,Suppressed,2
2005,MA,25017,Confirmed,Female,0-19,52
2005,MA,25017,Confirmed,Female,20+,137
2005,MA,25017,Confirmed,Female,Suppressed,2
2005,MA,25017,Confirmed,Suppressed,20+,3
2005,MA,25019,Confirmed,Male,20+,12
2005,MA,25019,Confirmed,Male,Suppressed,1
2005,MA,25019,Confirmed,Female,20+,14
2005,MA,25019,Confirmed,Female,Suppressed,2
2005,MA,25021,Confirmed,Male,0-19,61
2005,MA,25021,Confirmed,Male,20+,71
2005,MA,25021,Confirmed,Male,Suppressed,3
2005,MA,25021,Confirmed,Female,0-19,44
2005,MA,25021,Confirmed,Female,20+,70
2005,MA,25021,Confirmed,Female,Suppressed,2
2005,MA,25023,Confirmed,Male,0-19,79
2005,MA,25023,Confirmed,Male,20+,113
2005,MA,25023,Confirmed,Male,Unknown,5
2005,MA,25023,Confirmed,Female,0-19,46
2005,MA,25023,Confirmed,Female,20+,78
2005,MA,25023,Confirmed,Suppressed,20+,2
2005,MA,25025,Confirmed,Male,20+,17
2005,MA,25025,Confirmed,Male,Suppressed,3
2005,MA,25025,Confirmed,Female,20+,19
2005,MA,25025,Confirmed,Female,Suppressed,5
2005,MA,25027,Confirmed,Male,0-19,54
2005,MA,25027,Confirmed,Male,20+,77
2005,MA,25027,Confirmed,Female,0-19,26
2005,MA,25027,Confirmed,Female,20+,74
2005,MA,25027,Confirmed,Female,Suppressed,1
2005,MA,25027,Confirmed,Suppressed,Suppressed,1
2005,MA,Unknown,Confirmed,Male,20+,5
2005,MA,Unknown,Confirmed,Male,Suppressed,5
2005,MA,Unknown,Confirmed,Female,20+,6
2005,MA,Unknown,Confirmed,Female,Suppressed,2
2005,MD,24003,Confirmed,Male,0-19,23
2005,MD,24003,Confirmed,Male,20+,38
2005,MD,24003,Confirmed,Female,0-19,12
2005,MD,24003,Confirmed,Female,20+,43
2005,MD,24003,Confirmed,Suppressed,20+,1
2005,MD,24009,Confirmed,Male,0-19,9
2005,MD,24009,Confirmed,Male,20+,21
2005,MD,24009,Confirmed,Female,0-19,7
2005,MD,24009,Confirmed,Female,20+,16
2005,MD,24009,Confirmed,Suppressed,20+,1
2005,MD,24011,Confirmed,Male,20+,11
2005,MD,24011,Confirmed,Male,Suppressed,1
2005,MD,24011,Confirmed,Female,20+,6
2005,MD,24011,Confirmed,Female,Suppressed,2
2005,MD,24013,Confirmed,Male,0-19,33
2005,MD,24013,Confirmed,Male,20+,49
2005,MD,24013,Confirmed,Female,0-19,16
2005,MD,24013,Confirmed,Female,20+,42
2005,MD,24015,Confirmed,Male,0-19,7
2005,MD,24015,Confirmed,Male,20+,28
2005,MD,24015,Confirmed,Female,0-19,5
2005,MD,24015,Confirmed,Female,20+,29
2005,MD,24017,Confirmed,Male,20+,7
2005,MD,24017,Confirmed,Male,Suppressed,1
2005,MD,24017,Confirmed,Female,20+,9
2005,MD,24017,Confirmed,Female,Suppressed,3
2005,MD,24019,Confirmed,Suppressed,Suppressed,5
2005,MD,24021,Confirmed,Male,0-19,18
2005,MD,24021,Confirmed,Male,20+,35
2005,MD,24021,Confirmed,Female,0-19,19
2005,MD,24021,Confirmed,Female,20+,39
2005,MD,24025,Confirmed,Male,0-19,18
2005,MD,24025,Confirmed,Male,20+,31
2005,MD,24025,Confirmed,Female,0-19,12
2005,MD,24025,Confirmed,Female,20+,28
2005,MD,24027,Confirmed,Male,0-19,27
2005,MD,24027,Confirmed,Male,20+,64
2005,MD,24027,Confirmed,Female,0-19,11
2005,MD,24027,Confirmed,Female,20+,48
2005,MD,24031,Confirmed,Male,0-19,42
2005,MD,24031,Confirmed,Male,20+,62
2005,MD,24031,Confirmed,Female,0-19,30
2005,MD,24031,Confirmed,Female,20+,81
2005,MD,24031,Confirmed,Female,Suppressed,1
2005,MD,24033,Confirmed,Male,0-19,10
2005,MD,24033,Confirmed,Male,20+,23
2005,MD,24033,Confirmed,Female,0-19,9
2005,MD,24033,Confirmed,Female,20+,24
2005,MD,24035,Confirmed,Male,0-19,7
2005,MD,24035,Confirmed,Male,20+,22
2005,MD,24035,Confirmed,Female,0-19,5
2005,MD,24035,Confirmed,Female,20+,20
2005,MD,24037,Confirmed,Suppressed,20+,6
2005,MD,24039,Confirmed,Suppressed,20+,5
2005,MD,24041,Confirmed,Male,20+,7
2005,MD,24041,Confirmed,Female,20+,7
2005,MD,24041,Confirmed,Female,Suppressed,1
2005,MD,24043,Confirmed,Male,0-19,6
2005,MD,24043,Confirmed,Male,20+,19
2005,MD,24043,Confirmed,Female,20+,25
2005,MD,24043,Confirmed,Female,Suppressed,3
2005,MD,24045,Confirmed,Male,20+,8
2005,MD,24045,Confirmed,Female,20+,7
2005,MD,24045,Confirmed,Female,Suppressed,3
2005,MD,24047,Confirmed,Suppressed,20+,6
2005,MD,Suppressed,Confirmed,Male,20+,5
2005,MD,Suppressed,Confirmed,Male,Suppressed,4
2005,MD,Suppressed,Confirmed,Suppressed,20+,5
2005,MD,Suppressed,Confirmed,Suppressed,Suppressed,7
2005,ME,23001,Confirmed,Suppressed,Suppressed,5
2005,ME,23005,Confirmed,Male,0-19,14
2005,ME,23005,Confirmed,Male,20+,26
2005,ME,23005,Confirmed,Female,0-19,14
2005,ME,23005,Confirmed,Female,20+,16
2005,ME,23009,Confirmed,Suppressed,Suppressed,6
2005,ME,23011,Confirmed,Male,20+,6
2005,ME,23011,Confirmed,Male,Suppressed,3
2005,ME,23011,Confirmed,Suppressed,Suppressed,2
2005,ME,23013,Confirmed,Male,20+,7
2005,ME,23013,Confirmed,Male,Suppressed,3
2005,ME,23013,Confirmed,Female,20+,5
2005,ME,23013,Confirmed,Female,Suppressed,1
2005,ME,23015,Confirmed,Male,20+,8
2005,ME,23015,Confirmed,Male,Suppressed,1
2005,ME,23015,Confirmed,Female,20+,8
2005,ME,23015,Confirmed,Female,Suppressed,2
2005,ME,23019,Confirmed,Suppressed,Suppressed,6
2005,ME,23023,Confirmed,Suppressed,Suppressed,8
2005,ME,23031,Confirmed,Male,0-19,16
2005,ME,23031,Confirmed,Male,20+,35
2005,ME,23031,Confirmed,Female,0-19,7
2005,ME,23031,Confirmed,Female,20+,42
2005,ME,Suppressed,Confirmed,Male,20+,3
2005,ME,Suppressed,Confirmed,Female,0-19,1
2005,ME,Suppressed,Confirmed,Suppressed,Suppressed,2
2005,MI,26081,Confirmed,Suppressed,Suppressed,6
2005,MI,26109,Confirmed,Male,20+,6
2005,MI,26109,Confirmed,Male,Suppressed,1
2005,MI,26109,Confirmed,Suppressed,20+,2
2005,MI,26109,Confirmed,Suppressed,Suppressed,2
2005,MI,26125,Confirmed,Suppressed,Suppressed,5
2005,MI,Suppressed,Confirmed,Male,0-19,13
2005,MI,Suppressed,Confirmed,Female,20+,9
2005,MI,Suppressed,Confirmed,Suppressed,Suppressed,18
2005,MN,27001,Confirmed,Male,20+,5
2005,MN,27001,Confirmed,Male,Suppressed,2
2005,MN,27001,Confirmed,Female,20+,6
2005,MN,27003,Confirmed,Male,0-19,13
2005,MN,27003,Confirmed,Male,20+,22
2005,MN,27003,Confirmed,Female,0-19,10
2005,MN,27003,Confirmed,Female,20+,18
2005,MN,27005,Confirmed,Male,20+,7
2005,MN,27005,Confirmed,Male,Suppressed,3
2005,MN,27005,Confirmed,Suppressed,20+,2
2005,MN,27007,Confirmed,Male,20+,9
2005,MN,27007,Confirmed,Male,Suppressed,4
2005,MN,27007,Confirmed,Female,20+,6
2005,MN,27007,Confirmed,Female,Suppressed,1
2005,MN,27017,Confirmed,Male,Suppressed,6
2005,MN,27019,Confirmed,Suppressed,Suppressed,5
2005,MN,27021,Confirmed,Male,20+,14
2005,MN,27021,Confirmed,Male,Suppressed,1
2005,MN,27021,Confirmed,Female,20+,9
2005,MN,27021,Confirmed,Female,Suppressed,3
2005,MN,27025,Confirmed,Male,Suppressed,6
2005,MN,27025,Confirmed,Female,20+,5
2005,MN,27025,Confirmed,Female,Suppressed,4
2005,MN,27035,Confirmed,Male,0-19,5
2005,MN,27035,Confirmed,Male,20+,31
2005,MN,27035,Confirmed,Female,0-19,10
2005,MN,27035,Confirmed,Female,20+,29
2005,MN,27037,Confirmed,Male,0-19,20
2005,MN,27037,Confirmed,Male,20+,18
2005,MN,27037,Confirmed,Female,0-19,12
2005,MN,27037,Confirmed,Female,20+,7
2005,MN,27049,Confirmed,Male,0-19,5
2005,MN,27049,Confirmed,Male,20+,6
2005,MN,27049,Confirmed,Suppressed,20+,2
2005,MN,27053,Confirmed,Male,0-19,17
2005,MN,27053,Confirmed,Male,20+,55
2005,MN,27053,Confirmed,Male,Suppressed,1
2005,MN,27053,Confirmed,Female,0-19,11
2005,MN,27053,Confirmed,Female,20+,32
2005,MN,27055,Confirmed,Male,20+,6
2005,MN,27055,Confirmed,Male,Suppressed,4
2005,MN,27055,Confirmed,Female,20+,12
2005,MN,27055,Confirmed,Female,Suppressed,4
2005,MN,27057,Confirmed,Male,20+,8
2005,MN,27057,Confirmed,Male,Suppressed,3
2005,MN,27057,Confirmed,Female,20+,7
2005,MN,27059,Confirmed,Male,0-19,5
2005,MN,27059,Confirmed,Male,Suppressed,3
2005,MN,27059,Confirmed,Suppressed,Suppressed,4
2005,MN,27061,Confirmed,Male,0-19,5
2005,MN,27061,Confirmed,Male,20+,12
2005,MN,27061,Confirmed,Suppressed,20+,3
2005,MN,27061,Confirmed,Suppressed,Suppressed,2
2005,MN,27065,Confirmed,Male,Suppressed,5
2005,MN,27095,Confirmed,Male,Suppressed,7
2005,MN,27097,Confirmed,Male,Suppressed,6
2005,MN,27109,Confirmed,Male,Suppressed,6
2005,MN,27111,Confirmed,Suppressed,Suppressed,5
2005,MN,27115,Confirmed,Male,0-19,7
2005,MN,27115,Confirmed,Male,20+,7
2005,MN,27115,Confirmed,Female,20+,6
2005,MN,27115,Confirmed,Female,Suppressed,2
2005,MN,27123,Confirmed,Male,0-19,17
2005,MN,27123,Confirmed,Male,20+,30
2005,MN,27123,Confirmed,Female,0-19,7
2005,MN,27123,Confirmed,Female,20+,14
2005,MN,27137,Confirmed,Male,20+,7
2005,MN,27137,Confirmed,Male,Suppressed,4
2005,MN,27137,Confirmed,Female,0-19,5
2005,MN,27137,Confirmed,Female,20+,7
2005,MN,27139,Confirmed,Male,20+,5
2005,MN,27139,Confirmed,Male,Suppressed,4
2005,MN,27139,Confirmed,Female,20+,5
2005,MN,27139,Confirmed,Female,Suppressed,1
2005,MN,27141,Confirmed,Male,0-19,10
2005,MN,27141,Confirmed,Male,20+,7
2005,MN,27141,Confirmed,Female,0-19,7
2005,MN,27141,Confirmed,Female,20+,5
2005,MN,27145,Confirmed,Male,20+,5
2005,MN,27145,Confirmed,Male,Suppressed,3
2005,MN,27145,Confirmed,Female,20+,7
2005,MN,27145,Confirmed,Female,Suppressed,4
2005,MN,27157,Confirmed,Suppressed,Suppressed,6
2005,MN,27163,Confirmed,Male,0-19,20
2005,MN,27163,Confirmed,Male,20+,30
2005,MN,27163,Confirmed,Female,0-19,7
2005,MN,27163,Confirmed,Female,20+,17
2005,MN,27169,Confirmed,Male,20+,20
2005,MN,27169,Confirmed,Male,Suppressed,4
2005,MN,27169,Confirmed,Female,20+,8
2005,MN,27169,Confirmed,Female,Suppressed,1
2005,MN,27171,Confirmed,Male,0-19,5
2005,MN,27171,Confirmed,Male,Suppressed,4
2005,MN,27171,Confirmed,Suppressed,Suppressed,2
2005,MN,Suppressed,Confirmed,Male,0-19,5
2005,MN,Suppressed,Confirmed,Female,20+,4
2005,MN,Suppressed,Confirmed,Suppressed,Suppressed,79
2005,MO,Suppressed,Confirmed,Suppressed,Suppressed,10
2005,NC,37133,Confirmed,Male,20+,5
2005,NC,37133,Confirmed,Male,Suppressed,2
2005,NC,37183,Confirmed,Male,0-19,7
2005,NC,37183,Confirmed,Male,20+,5
2005,NC,37183,Confirmed,Suppressed,20+,4
2005,NC,37183,Confirmed,Suppressed,Suppressed,2
2005,NC,Suppressed,Confirmed,Male,0-19,3
2005,NC,Suppressed,Confirmed,Female,20+,7
2005,NC,Suppressed,Confirmed,Suppressed,Suppressed,14
2005,NH,33011,Confirmed,Male,0-19,15
2005,NH,33011,Confirmed,Male,20+,27
2005,NH,33011,Confirmed,Female,0-19,14
2005,NH,33011,Confirmed,Female,20+,19
2005,NH,33015,Confirmed,Male,0-19,30
2005,NH,33015,Confirmed,Male,20+,44
2005,NH,33015,Confirmed,Female,0-19,19
2005,NH,33015,Confirmed,Female,20+,36
2005,NH,33017,Confirmed,Male,0-19,6
2005,NH,33017,Confirmed,Male,20+,15
2005,NH,33017,Confirmed,Female,20+,7
2005,NH,33017,Confirmed,Female,Suppressed,3
2005,NH,Suppressed,Confirmed,Male,20+,8
2005,NH,Suppressed,Confirmed,Male,Suppressed,11
2005,NH,Suppressed,Confirmed,Suppressed,20+,7
2005,NH,Suppressed,Confirmed,Suppressed,Suppressed,4
2005,NJ,34001,Confirmed,Male,0-19,20
2005,NJ,34001,Confirmed,Male,20+,47
2005,NJ,34001,Confirmed,Male,Suppressed,1
2005,NJ,34001,Confirmed,Female,0-19,6
2005,NJ,34001,Confirmed,Female,20+,49
2005,NJ,34001,Confirmed,Unknown,0-19,5
2005,NJ,34001,Confirmed,Unknown,20+,9
2005,NJ,34003,Confirmed,Male,0-19,25
2005,NJ,34003,Confirmed,Male,20+,43
2005,NJ,34003,Confirmed,Male,Unknown,20
2005,NJ,34003,Confirmed,Female,0-19,10
2005,NJ,34003,Confirmed,Female,20+,47
2005,NJ,34003,Confirmed,Female,Unknown,15
2005,NJ,34003,Confirmed,Suppressed,Unknown,2
2005,NJ,34003,Confirmed,Suppressed,Suppressed,1
2005,NJ,34005,Confirmed,Male,0-19,28
2005,NJ,34005,Confirmed,Male,20+,46
2005,NJ,34005,Confirmed,Male,Unknown,10
2005,NJ,34005,Confirmed,Female,0-19,23
2005,NJ,34005,Confirmed,Female,20+,38
2005,NJ,34005,Confirmed,Female,Unknown,6
2005,NJ,34005,Confirmed,Suppressed,0-19,4
2005,NJ,34005,Confirmed,Suppressed,Suppressed,3
2005,NJ,34007,Confirmed,Male,0-19,12
2005,NJ,34007,Confirmed,Male,20+,14
2005,NJ,34007,Confirmed,Male,Suppressed,2
2005,NJ,34007,Confirmed,Female,0-19,6
2005,NJ,34007,Confirmed,Female,20+,19
2005,NJ,34007,Confirmed,Female,Suppressed,1
2005,NJ,34009,Confirmed,Male,20+,14
2005,NJ,34009,Confirmed,Male,Suppressed,4
2005,NJ,34009,Confirmed,Female,20+,16
2005,NJ,34009,Confirmed,Female,Suppressed,2
2005,NJ,34009,Confirmed,Suppressed,Suppressed,3
2005,NJ,34011,Confirmed,Male,0-19,11
2005,NJ,34011,Confirmed,Male,20+,29
2005,NJ,34011,Confirmed,Male,Unknown,6
2005,NJ,34011,Confirmed,Female,0-19,6
2005,NJ,34011,Confirmed,Female,20+,31
2005,NJ,34011,Confirmed,Female,Unknown,5
2005,NJ,34011,Confirmed,Suppressed,Unknown,1
2005,NJ,34011,Confirmed,Suppressed,Suppressed,1
2005,NJ,34013,Confirmed,Male,0-19,23
2005,NJ,34013,Confirmed,Male,20+,30
2005,NJ,34013,Confirmed,Male,Suppressed,4
2005,NJ,34013,Confirmed,Female,0-19,15
2005,NJ,34013,Confirmed,Female,20+,28
2005,NJ,34013,Confirmed,Female,Suppressed,4
2005,NJ,34013,Confirmed,Suppressed,20+,3
2005,NJ,34013,Confirmed,Suppressed,Suppressed,4
2005,NJ,34015,Confirmed,Male,0-19,32
2005,NJ,34015,Confirmed,Male,20+,56
2005,NJ,34015,Confirmed,Male,Unknown,24
2005,NJ,34015,Confirmed,Female,0-19,22
2005,NJ,34015,Confirmed,Female,20+,49
2005,NJ,34015,Confirmed,Female,Unknown,15
2005,NJ,34015,Confirmed,Suppressed,Unknown,1
2005,NJ,34015,Confirmed,Suppressed,Suppressed,1
2005,NJ,34017,Confirmed,Male,20+,5
2005,NJ,34017,Confirmed,Male,Suppressed,3
2005,NJ,34017,Confirmed,Suppressed,20+,3
2005,NJ,34017,Confirmed,Suppressed,Suppressed,1
2005,NJ,34019,Confirmed,Male,0-19,64
2005,NJ,34019,Confirmed,Male,20+,126
2005,NJ,34019,Confirmed,Male,Unknown,15
2005,NJ,34019,Confirmed,Female,0-19,38
2005,NJ,34019,Confirmed,Female,20+,112
2005,NJ,34019,Confirmed,Female,Unknown,6
2005,NJ,34019,Confirmed,Suppressed,0-19,3
2005,NJ,34019,Confirmed,Suppressed,Suppressed,2
2005,NJ,34021,Confirmed,Male,0-19,46
2005,NJ,34021,Confirmed,Male,20+,73
2005,NJ,34021,Confirmed,Male,Unknown,10
2005,NJ,34021,Confirmed,Female,0-19,19
2005,NJ,34021,Confirmed,Female,20+,54
2005,NJ,34021,Confirmed,Female,Unknown,8
2005,NJ,34021,Confirmed,Unknown,20+,7
2005,NJ,34021,Confirmed,Unknown,Suppressed,8
2005,NJ,34023,Confirmed,Male,0-19,13
2005,NJ,34023,Confirmed,Male,20+,25
2005,NJ,34023,Confirmed,Male,Suppressed,3
2005,NJ,34023,Confirmed,Female,0-19,9
2005,NJ,34023,Confirmed,Female,20+,23
2005,NJ,34023,Confirmed,Female,Unknown,6
2005,NJ,34023,Confirmed,Suppressed,Unknown,1
2005,NJ,34023,Confirmed,Suppressed,Suppressed,1
2005,NJ,34025,Confirmed,Male,0-19,36
2005,NJ,34025,Confirmed,Male,20+,84
2005,NJ,34025,Confirmed,Male,Unknown,12
2005,NJ,34025,Confirmed,Female,0-19,27
2005,NJ,34025,Confirmed,Female,20+,82
2005,NJ,34025,Confirmed,Female,Unknown,24
2005,NJ,34025,Confirmed,Suppressed,0-19,4
2005,NJ,34025,Confirmed,Suppressed,Suppressed,3
2005,NJ,34027,Confirmed,Male,0-19,74
2005,NJ,34027,Confirmed,Male,20+,175
2005,NJ,34027,Confirmed,Male,Unknown,26
2005,NJ,34027,Confirmed,Female,0-19,47
2005,NJ,34027,Confirmed,Female,20+,148
2005,NJ,34027,Confirmed,Female,Unknown,24
2005,NJ,34027,Confirmed,Unknown,20+,20
2005,NJ,34027,Confirmed,Unknown,Unknown,6
2005,NJ,34027,Confirmed,Unknown,Suppressed,4
2005,NJ,34029,Confirmed,Male,0-19,25
2005,NJ,34029,Confirmed,Male,20+,53
2005,NJ,34029,Confirmed,Male,Unknown,7
2005,NJ,34029,Confirmed,Female,0-19,23
2005,NJ,34029,Confirmed,Female,20+,56
2005,NJ,34029,Confirmed,Female,Unknown,16
2005,NJ,34029,Confirmed,Suppressed,20+,2
2005,NJ,34031,Confirmed,Male,0-19,10
2005,NJ,34031,Confirmed,Male,20+,23
2005,NJ,34031,Confirmed,Male,Suppressed,1
2005,NJ,34031,Confirmed,Female,0-19,7
2005,NJ,34031,Confirmed,Female,20+,16
2005,NJ,34031,Confirmed,Female,Unknown,5
2005,NJ,34031,Confirmed,Suppressed,20+,3
2005,NJ,34031,Confirmed,Suppressed,Suppressed,1
2005,NJ,34033,Confirmed,Male,0-19,9
2005,NJ,34033,Confirmed,Male,20+,8
2005,NJ,34033,Confirmed,Male,Suppressed,3
2005,NJ,34033,Confirmed,Female,20+,7
2005,NJ,34033,Confirmed,Female,Suppressed,6
2005,NJ,34035,Confirmed,Male,0-19,17
2005,NJ,34035,Confirmed,Male,20+,53
2005,NJ,34035,Confirmed,Male,Unknown,21
2005,NJ,34035,Confirmed,Female,0-19,14
2005,NJ,34035,Confirmed,Female,20+,40
2005,NJ,34035,Confirmed,Female,Unknown,13
2005,NJ,34035,Confirmed,Suppressed,Unknown,3
2005,NJ,34035,Confirmed,Suppressed,Suppressed,1
